"chimp_id","year","network_sex","behavior","network_type","bt","ec","deg","trans","sex","mother_id","father_id","dobc","dfs","dls","age_mid_year","avg_rank","rank_class","days_cycling","days_obs","prop_cyc"
"YB",2014,"any_combo","prox","undirected",0.413480392156863,0.92506503400213,19,0.95906432748538,"M",NA,NA,1973-07-02,1983-07-02,NA,40.9965776865161,0.554250087454795,"med",NA,NA,NA
"AL",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"F",NA,NA,1981-04-24,1994-04-21,NA,34.1848049281314,0.640964799978082,"hi",46,250,0.184
"AT",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"M","AL",NA,1999-11-02,1999-11-04,NA,15.6605065023956,0.560481527512329,"med",NA,NA,NA
"BB",2015,"any_combo","prox","undirected",0.142857142857143,0.957737973711325,21,0.985714285714286,"M",NA,NA,1966-07-02,1983-07-02,NA,48.9965776865161,0.892507264621918,"hi",NA,NA,NA
"BL",2015,"any_combo","prox","undirected",0.142857142857143,0.957737973711325,21,0.985714285714286,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,54.9952087611225,0.784578880046575,"hi",0,178,0
"ES",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"M","EK","AJ",1994-07-02,1996-03-03,NA,20.9965776865161,1,"hi",NA,NA,NA
"GG",2015,"any_combo","prox","undirected",0.142857142857143,0.957737973711325,21,0.985714285714286,"F","GS","AJ?",2002-07-02,2005-01-19,NA,12.9965776865161,0.1875,"lo",0,128,0
"LK",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"M","LP",NA,1983-07-02,1983-07-02,NA,31.9972621492129,0.722125363169863,"hi",NA,NA,NA
"LN",2015,"any_combo","prox","undirected",0.142857142857143,0.957737973711325,21,0.985714285714286,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,19.8713210130048,0.267009508983562,"lo",14,172,0.0813953488372093
"ML",2015,"any_combo","prox","undirected",0.19047619047619,0.999999999999999,22,0.982683982683983,"F",NA,NA,1996-01-18,2009-01-14,NA,19.4496919917864,0.526228485967123,"med",24,268,0.0895522388059701
"MX",2015,"any_combo","prox","undirected",0.142857142857143,0.957737973711325,21,0.985714285714286,"M","MU","SL",1998-01-15,1999-01-09,NA,17.4565366187543,0.0586135325013699,"lo",NA,NA,NA
"NP",2015,"any_combo","prox","undirected",0.19047619047619,0.999999999999999,22,0.982683982683983,"F","NL","LK",2000-02-09,2000-02-11,NA,15.3894592744695,0.0198793216027397,"lo",0,264,0
"OT",2015,"any_combo","prox","undirected",0.142857142857143,0.957737973711325,21,0.985714285714286,"F","OU","ST",1998-02-13,1998-02-13,NA,17.3771389459274,0.41250715069589,"med",31,208,0.149038461538462
"OU",2015,"any_combo","prox","undirected",0.19047619047619,0.999999999999999,22,0.982683982683983,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,35.5455167693361,1,"hi",10,223,0.0448430493273543
"PB",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"M","PU",NA,1995-01-24,1995-02-24,NA,20.4325804243669,0.699398090684932,"med",NA,NA,NA
"PO",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"F",NA,NA,1998-03-04,2011-03-01,NA,17.3251197809719,0.338816548780822,"med",3,219,0.0136986301369863
"QT",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"F",NA,NA,1992-06-20,2005-06-17,NA,23.0280629705681,0.541010587553425,"med",0,218,0
"RD",2015,"any_combo","prox","undirected",0.142857142857143,0.957737973711325,21,0.985714285714286,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,19.7070499657769,0.0562998643863014,"lo",0,104,0
"TG",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"F",NA,NA,1980-05-17,1993-05-14,NA,35.1211498973306,0.928192960115068,"hi",16,223,0.0717488789237668
"TJ",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"M","TG","AJ",1995-08-13,1995-08-13,NA,19.8822724161533,0.838210875742466,"hi",NA,NA,NA
"UM",2015,"any_combo","prox","undirected",0.142857142857143,0.957737973711325,21,0.985714285714286,"F",NA,NA,1982-12-31,1995-12-28,NA,32.498288843258,0.712771839775342,"hi",0,72,0
"WA",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"F",NA,NA,1991-11-29,2004-11-25,NA,23.5865845311431,0.139241933964384,"lo",52,186,0.279569892473118
"WL",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"F",NA,NA,1992-10-27,2005-10-24,NA,22.6748802190281,0.856385919931507,"hi",0,194,0
"YB",2015,"any_combo","prox","undirected",0.19047619047619,1,22,0.982683982683983,"M",NA,NA,1973-07-02,1983-07-02,NA,41.9958932238193,0.533810709709589,"med",NA,NA,NA
"AL",2016,"any_combo","prox","undirected",0.857393483709273,1,24,0.938405797101449,"F",NA,NA,1981-04-24,1994-04-21,NA,35.1868583162218,0.702128870521858,"hi",0,175,0
"AT",2016,"any_combo","prox","undirected",0.706599832915622,0.962759995746831,23,0.944664031620553,"M","AL",NA,1999-11-02,1999-11-04,NA,16.662559890486,0.683515482961749,"med",NA,NA,NA
"BB",2016,"any_combo","prox","undirected",0.712155388471178,0.96289980706759,23,0.944664031620553,"M",NA,NA,1966-07-02,1983-07-02,NA,49.9986310746064,0.788023679265027,"hi",NA,NA,NA
"DL",2016,"any_combo","prox","undirected",0.857393483709273,1,24,0.938405797101449,"F",NA,NA,2003-01-07,2016-01-04,NA,13.4811772758385,0,"lo",45,90,0.5
"ES",2016,"any_combo","prox","undirected",0.857393483709273,0.999999999999999,24,0.938405797101449,"M","EK","AJ",1994-07-02,1996-03-03,NA,21.9986310746064,1,"hi",NA,NA,NA
"GG",2016,"any_combo","prox","undirected",0.55421888053467,0.925454266802889,22,0.952380952380952,"F","GS","AJ?",2002-07-02,2005-01-19,NA,13.9986310746064,0.108583788472678,"lo",0,80,0
"LK",2016,"any_combo","prox","undirected",0.709774436090226,0.962830146425172,23,0.944664031620553,"M","LP",NA,1983-07-02,1983-07-02,NA,32.9993155373032,0.583333333,"med",NA,NA,NA
"LN",2016,"any_combo","prox","undirected",0.342857142857143,0.848779424548651,20,0.963157894736842,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,20.8733744010951,0.295503187789617,"lo",10,72,0.138888888888889
"ML",2016,"any_combo","prox","undirected",0.706599832915622,0.962759995746831,23,0.944664031620553,"F",NA,NA,1996-01-18,2009-01-14,NA,20.4517453798768,0.566586976062841,"med",0,195,0
"MX",2016,"any_combo","prox","undirected",0.388095238095238,0.847000679535931,20,0.957894736842105,"M","MU","SL",1998-01-15,1999-01-09,NA,18.4585900068446,0.122495446284153,"lo",NA,NA,NA
"NP",2016,"any_combo","prox","undirected",0.857393483709273,1,24,0.938405797101449,"F","NL","LK",2000-02-09,2000-02-11,NA,16.3915126625599,0.186919398743169,"lo",0,195,0
"OG",2016,"any_combo","prox","undirected",0.857393483709273,1,24,0.938405797101449,"M","OU","MS",2001-04-05,2001-04-12,NA,15.2388774811773,0.350182149163934,"lo",NA,NA,NA
"OT",2016,"any_combo","prox","undirected",0.548412698412698,0.882994879792172,21,0.947619047619048,"F","OU","ST",1998-02-13,1998-02-13,NA,18.3791923340178,0.490960837898907,"med",0,98,0
"OU",2016,"any_combo","prox","undirected",0.488095238095238,0.92848105947861,22,0.956709956709957,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,36.5475701574264,1,"hi",0,97,0
"PB",2016,"any_combo","prox","undirected",0.857393483709273,1,24,0.938405797101449,"M","PU",NA,1995-01-24,1995-02-24,NA,21.4346338124572,0.78301457181694,"hi",NA,NA,NA
"PO",2016,"any_combo","prox","undirected",0.446282372598162,0.886216610230279,21,0.957142857142857,"F",NA,NA,1998-03-04,2011-03-01,NA,18.3271731690623,0.363274134696721,"med",12,124,0.0967741935483871
"QT",2016,"any_combo","prox","undirected",0.857393483709273,1,24,0.938405797101449,"F",NA,NA,1992-06-20,2005-06-17,NA,24.0301163586585,0.634357923579235,"med",0,150,0
"RD",2016,"any_combo","prox","undirected",0.609774436090226,0.881331542447539,21,0.942857142857143,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,20.7091033538672,0,"lo",2,76,0.0263157894736842
"TG",2016,"any_combo","prox","undirected",0.646282372598162,0.964278038717757,23,0.948616600790514,"F",NA,NA,1980-05-17,1993-05-14,NA,36.1232032854209,0.932229053057377,"hi",0,197,0
"TJ",2016,"any_combo","prox","undirected",0.857393483709273,1,24,0.938405797101449,"M","TG","AJ",1995-08-13,1995-08-13,NA,20.8843258042437,0.916666667,"hi",NA,NA,NA
"TT",2016,"any_combo","prox","undirected",0.857393483709273,1,24,0.938405797101449,"M","TG","AJ",2000-11-03,2000-11-08,NA,15.6577686516085,0.399817850836066,"med",NA,NA,NA
"UM",2016,"any_combo","prox","undirected",0.55421888053467,0.925454266802889,22,0.952380952380952,"F",NA,NA,1982-12-31,1995-12-28,NA,33.5003422313484,0.769899818002732,"hi",0,129,0
"WA",2016,"any_combo","prox","undirected",0.65952380952381,0.879679824307015,21,0.938095238095238,"F",NA,NA,1991-11-29,2004-11-25,NA,24.5886379192334,0.111122495516393,"lo",0,77,0
"WL",2016,"any_combo","prox","undirected",0.712155388471178,0.96289980706759,23,0.944664031620553,"F",NA,NA,1992-10-27,2005-10-24,NA,23.6769336071184,0.864458105576503,"hi",0,131,0
"YB",2016,"any_combo","prox","undirected",0.498412698412698,0.927102827828443,22,0.956709956709957,"M",NA,NA,1973-07-02,1983-07-02,NA,42.9979466119097,0.5,"med",NA,NA,NA
"AL",2017,"any_combo","prox","undirected",1.41642516690471,1,26,0.926153846153846,"F",NA,NA,1981-04-24,1994-04-21,NA,36.186173853525,0.705410205994521,"hi",0,193,0
"AT",2017,"any_combo","prox","undirected",1.41642516690471,0.999999999999999,26,0.926153846153846,"M","AL",NA,1999-11-02,1999-11-04,NA,17.6618754277892,0.865949119284932,"hi",NA,NA,NA
"BB",2017,"any_combo","prox","undirected",1.41642516690471,1,26,0.926153846153846,"M",NA,NA,1966-07-02,1983-07-02,NA,50.9979466119097,0.66087109259726,"hi",NA,NA,NA
"DL",2017,"any_combo","prox","undirected",0.922248102139406,0.97190519840782,25,0.946666666666667,"F",NA,NA,2003-01-07,2016-01-04,NA,14.4804928131417,0.429670329848485,"med",140,259,0.540540540540541
"ES",2017,"any_combo","prox","undirected",0.922248102139406,0.971905198407821,25,0.946666666666667,"M","EK","AJ",1994-07-02,1996-03-03,NA,22.9979466119097,1,"hi",NA,NA,NA
"FS",2017,"any_combo","prox","undirected",0.922248102139406,0.971905198407821,25,0.946666666666667,"F",NA,NA,2004-02-08,2017-02-04,NA,13.3935660506502,0.163945578246032,"lo",29,201,0.144278606965174
"GG",2017,"any_combo","prox","undirected",0.141097308488613,0.714889118658374,18,0.980392156862745,"F","GS","AJ?",2002-07-02,2005-01-19,NA,14.9979466119097,0.00254403129589041,"lo",0,75,0
"JU",2017,"any_combo","prox","undirected",0,0.643401089098325,16,1,"F",NA,NA,2003-10-16,2016-10-12,NA,13.7084188911704,0.454938271805556,"med",98,182,0.538461538461538
"LK",2017,"any_combo","prox","undirected",1.41642516690471,0.999999999999999,26,0.926153846153846,"M","LP",NA,1983-07-02,1983-07-02,NA,33.9986310746064,0.55484720730137,"med",NA,NA,NA
"LN",2017,"any_combo","prox","undirected",0.277777777777778,0.831285350648982,21,0.976190476190476,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,21.8726899383984,0.238515730873973,"lo",22,106,0.207547169811321
"ML",2017,"any_combo","prox","undirected",0.498506069094304,0.905137647117931,23,0.964426877470356,"F",NA,NA,1996-01-18,2009-01-14,NA,21.45106091718,0.583916904726027,"med",0,222,0
"MX",2017,"any_combo","prox","undirected",0.651680672268908,0.939143165819271,24,0.956521739130435,"M","MU","SL",1998-01-15,1999-01-09,NA,19.4579055441478,0.186527171580822,"lo",NA,NA,NA
"NP",2017,"any_combo","prox","undirected",1.41642516690471,1,26,0.926153846153846,"F","NL","LK",2000-02-09,2000-02-11,NA,17.3908281998631,0.150021576641096,"lo",0,200,0
"OG",2017,"any_combo","prox","undirected",0.745158933138473,0.974714643892841,25,0.953333333333333,"M","OU","MS",2001-04-05,2001-04-12,NA,16.2381930184805,0.629431983561644,"med",NA,NA,NA
"OM",2017,"any_combo","prox","undirected",0.745158933138473,0.974714643892842,25,0.953333333333333,"F","OU","TU",2005-06-23,2005-06-30,NA,12.0219028062971,0.328813287326027,"med",6,172,0.0348837209302326
"OT",2017,"any_combo","prox","undirected",0.745158933138473,0.974714643892841,25,0.953333333333333,"F","OU","ST",1998-02-13,1998-02-13,NA,19.378507871321,0.547764564328767,"med",0,188,0
"OU",2017,"any_combo","prox","undirected",0.0434782608695652,0.837939994723767,21,0.995238095238095,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,37.5468856947296,1,"hi",0,97,0
"PB",2017,"any_combo","prox","undirected",0.922248102139406,0.97190519840782,25,0.946666666666667,"M","PU",NA,1995-01-24,1995-02-24,NA,22.4339493497604,0.744375031315068,"hi",NA,NA,NA
"PO",2017,"any_combo","prox","undirected",1.12753627801582,0.967069357633955,25,0.936666666666667,"F",NA,NA,1998-03-04,2011-03-01,NA,19.3264887063655,0.409891113369863,"med",58,192,0.302083333333333
"QT",2017,"any_combo","prox","undirected",0.647644927536232,0.9392360803818,24,0.960144927536232,"F",NA,NA,1992-06-20,2005-06-17,NA,25.0294318959617,0.724383561580822,"hi",13,238,0.0546218487394958
"TG",2017,"any_combo","prox","undirected",0.745158933138473,0.974714643892842,25,0.953333333333333,"F",NA,NA,1980-05-17,1993-05-14,NA,37.1225188227242,0.960138491852055,"hi",0,223,0
"TJ",2017,"any_combo","prox","undirected",1.12753627801582,0.967069357633954,25,0.936666666666667,"M","TG","AJ",1995-08-13,1995-08-13,NA,21.8836413415469,0.871993075575342,"hi",NA,NA,NA
"TT",2017,"any_combo","prox","undirected",1.41642516690471,1,26,0.926153846153846,"M","TG","AJ",2000-11-03,2000-11-08,NA,16.6570841889117,0.403143659860274,"med",NA,NA,NA
"UM",2017,"any_combo","prox","undirected",1.41642516690471,0.999999999999999,26,0.926153846153846,"F",NA,NA,1982-12-31,1995-12-28,NA,34.4996577686516,0.830743138219178,"hi",0,185,0
"WA",2017,"any_combo","prox","undirected",1.14182199230153,0.967330881973979,25,0.936666666666667,"F",NA,NA,1991-11-29,2004-11-25,NA,25.5879534565366,0.0847759544657534,"lo",0,196,0
"WL",2017,"any_combo","prox","undirected",1.41642516690471,1,26,0.926153846153846,"F",NA,NA,1992-10-27,2005-10-24,NA,24.6762491444216,0.876810677865753,"hi",3,227,0.013215859030837
"YB",2017,"any_combo","prox","undirected",0.341890959282264,0.946619842300662,24,0.97463768115942,"M",NA,NA,1973-07-02,1983-07-02,NA,43.9972621492129,0.429978925446575,"med",NA,NA,NA
